frontendId,fileName,catalog,title,titleCN,slug,tags,difficulty,status,similar
2726,2726,2700-2799,Calculator with Method Chaining,使用方法链的计算器,calculator-with-method-chaining,,Easy,True,
2725,2725,2700-2799,Interval Cancellation,间隔取消,interval-cancellation,,Easy,True,
2760,2760,2700-2799,Longest Even Odd Subarray With Threshold,最长奇偶子数组,longest-even-odd-subarray-with-threshold,"Array|array|数组,Sliding Window|sliding-window|滑动窗口",Easy,False,
2794,2794,2700-2799,Create Object from Two Arrays,从两个数组中创建对象,create-object-from-two-arrays,,Easy,False,
2722,2722,2700-2799,Join Two Arrays by ID,根据 ID 合并两个数组,join-two-arrays-by-id,,Medium,True,
2724,2724,2700-2799,Sort By,排序方式,sort-by,,Easy,True,
2723,2723,2700-2799,Add Two Promises,两个 Promise 对象相加,add-two-promises,,Easy,True,
2770,2770,2700-2799,Maximum Number of Jumps to Reach the Last Index,达到末尾下标所需的最大跳跃次数,maximum-number-of-jumps-to-reach-the-last-index,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Medium,False,0045|0403|1306|1345|1654|1871
2799,2799,2700-2799,Count Complete Subarrays in an Array,统计完全子数组的数目,count-complete-subarrays-in-an-array,"Array|array|数组,Hash Table|hash-table|哈希表,Sliding Window|sliding-window|滑动窗口",Medium,False,0003|0992
2752,2752,2700-2799,Customers with Maximum Number of Transactions on Consecutive Days,在连续天数上进行了最多交易次数的顾客,customers-with-maximum-number-of-transactions-on-consecutive-days,Database|database|数据库,Hard,False,
2739,2739,2700-2799,Total Distance Traveled,总行驶距离,total-distance-traveled,"Math|math|数学,Simulation|simulation|模拟",Easy,False,
2746,2746,2700-2799,Decremental String Concatenation,字符串连接删减字母,decremental-string-concatenation,"Array|array|数组,String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Medium,False,1754
2701,2701,2700-2799,Consecutive Transactions with Increasing Amounts,连续递增交易,consecutive-transactions-with-increasing-amounts,Database|database|数据库,Hard,False,
2759,2759,2700-2799,Convert JSON String to Object,将 JSON 字符串转换为对象,convert-json-string-to-object,,Hard,False,
2745,2745,2700-2799,Construct the Longest New String,构造最长的新字符串,construct-the-longest-new-string,"Greedy|greedy|贪心,Brainteaser|brainteaser|脑筋急转弯,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划",Medium,False,
2744,2744,2700-2799,Find Maximum Number of String Pairs,最大字符串配对数目,find-maximum-number-of-string-pairs,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Simulation|simulation|模拟",Easy,False,0249|0336
2763,2763,2700-2799,Sum of Imbalance Numbers of All Subarrays,所有子数组中不平衡数字之和,sum-of-imbalance-numbers-of-all-subarrays,"Array|array|数组,Hash Table|hash-table|哈希表,Ordered Set|ordered-set|有序集合",Hard,False,2488
2740,2740,2700-2799,Find the Value of the Partition,找出分区值,find-the-value-of-the-partition,"Array|array|数组,Sorting|sorting|排序",Medium,True,
2741,2741,2700-2799,Special Permutations,特别的排列,special-permutations,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Bitmask|bitmask|状态压缩",Medium,False,
2751,2751,2700-2799,Robot Collisions,机器人碰撞,robot-collisions,"Stack|stack|栈,Array|array|数组,Sorting|sorting|排序,Simulation|simulation|模拟",Hard,False,0735
2687,2687,2600-2699,Bikes Last Time Used ,自行车的最后使用时间,bikes-last-time-used,Database|database|数据库,Easy,False,
2778,2778,2700-2799,Sum of Squares of Special Elements ,特殊元素平方和,sum-of-squares-of-special-elements,"Array|array|数组,Enumeration|enumeration|枚举",Easy,False,0633|1588
2686,2686,2600-2699,Immediate Food Delivery III,即时食物配送 III,immediate-food-delivery-iii,Database|database|数据库,Medium,False,
2689,2689,2600-2699,Extract Kth Character From The Rope Tree,从 Rope 树中提取第 K 个字符,extract-kth-character-from-the-rope-tree,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Tree|binary-tree|二叉树",Easy,False,
2688,2688,2600-2699,Find Active Users,查找活跃用户,find-active-users,Database|database|数据库,Medium,False,
2749,2749,2700-2799,Minimum Operations to Make the Integer Zero,得到整数零需要执行的最少操作数,minimum-operations-to-make-the-integer-zero,"Bit Manipulation|bit-manipulation|位运算,Brainteaser|brainteaser|脑筋急转弯",Medium,False,0991|1658
2733,2733,2700-2799,Neither Minimum nor Maximum,既不是最小值也不是最大值,neither-minimum-nor-maximum,"Array|array|数组,Sorting|sorting|排序",Easy,False,0414
2736,2736,2700-2799,Maximum Sum Queries,最大和查询,maximum-sum-queries,"Stack|stack|栈,Binary Indexed Tree|binary-indexed-tree|树状数组,Segment Tree|segment-tree|线段树,Array|array|数组,Binary Search|binary-search|二分查找,Sorting|sorting|排序,Monotonic Stack|monotonic-stack|单调栈",Hard,False,2070
2718,2718,2700-2799,Sum of Matrix After Queries,查询后矩阵的和,sum-of-matrix-after-queries,"Array|array|数组,Hash Table|hash-table|哈希表",Medium,False,0308|0598
2674,2674,2600-2699,Split a Circular Linked List,拆分循环链表,split-a-circular-linked-list,"Linked List|linked-list|链表,Two Pointers|two-pointers|双指针",Medium,False,0725
2766,2766,2700-2799,Relocate Marbles,重新放置石块,relocate-marbles,"Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序,Simulation|simulation|模拟",Medium,False,
2747,2747,2700-2799,Count Zero Request Servers,统计没有收到请求的服务器数目,count-zero-request-servers,"Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序,Sliding Window|sliding-window|滑动窗口",Medium,False,
2831,2831,2800-2899,Find the Longest Equal Subarray,找出最长等值子数组,find-the-longest-equal-subarray,"Array|array|数组,Hash Table|hash-table|哈希表,Binary Search|binary-search|二分查找,Sliding Window|sliding-window|滑动窗口",Medium,False,
2668,2668,2600-2699,Find Latest Salaries,查询员工当前薪水,find-latest-salaries,Database|database|数据库,Easy,False,
2669,2669,2600-2699,Count Artist Occurrences On Spotify Ranking List,统计 Spotify 排行榜上艺术家出现次数,count-artist-occurrences-on-spotify-ranking-list,Database|database|数据库,Easy,False,
2748,2748,2700-2799,Number of Beautiful Pairs,美丽下标对的数目,number-of-beautiful-pairs,"Array|array|数组,Hash Table|hash-table|哈希表,Math|math|数学,Counting|counting|计数,Number Theory|number-theory|数论",Easy,False,
2716,2716,2700-2799,Minimize String Length,最小化字符串长度,minimize-string-length,"Hash Table|hash-table|哈希表,String|string|字符串",Easy,False,1047|1209
2729,2729,2700-2799,Check if The Number is Fascinating,判断一个数是否迷人,check-if-the-number-is-fascinating,"Hash Table|hash-table|哈希表,Math|math|数学",Easy,False,
2732,2732,2700-2799,Find a Good Subset of the Matrix,找到矩阵中的好子集,find-a-good-subset-of-the-matrix,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Hash Table|hash-table|哈希表,Matrix|matrix|矩阵",Hard,False,
2709,2709,2700-2799,Greatest Common Divisor Traversal,最大公约数遍历,greatest-common-divisor-traversal,"Union Find|union-find|并查集,Array|array|数组,Math|math|数学,Number Theory|number-theory|数论",Hard,False,1627
2734,2734,2700-2799,Lexicographically Smallest String After Substring Operation,执行子串操作后的字典序最小字符串,lexicographically-smallest-string-after-substring-operation,"Greedy|greedy|贪心,String|string|字符串",Medium,False,0848|1625|3106|3081
2703,2703,2700-2799,Return Length of Arguments Passed,返回传递的参数的长度,return-length-of-arguments-passed,,Easy,True,
2710,2710,2700-2799,Remove Trailing Zeros From a String,移除字符串中的尾随零,remove-trailing-zeros-from-a-string,String|string|字符串,Easy,False,2980
2715,2715,2700-2799,Timeout Cancellation,执行可取消的延迟函数,timeout-cancellation,,Easy,True,
2664,2664,2600-2699,The Knight’s Tour,巡逻的骑士,the-knights-tour,"Array|array|数组,Backtracking|backtracking|回溯,Matrix|matrix|矩阵",Medium,False,
2758,2758,2700-2799,Next Day,下一天,next-day,,Easy,False,
2712,2712,2700-2799,Minimum Cost to Make All Characters Equal,使所有字符相等的最小成本,minimum-cost-to-make-all-characters-equal,"Greedy|greedy|贪心,String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Medium,False,0926
2697,2697,2600-2699,Lexicographically Smallest Palindrome,字典序最小回文串,lexicographically-smallest-palindrome,"Greedy|greedy|贪心,Two Pointers|two-pointers|双指针,String|string|字符串",Easy,False,
2713,2713,2700-2799,Maximum Strictly Increasing Cells in a Matrix,矩阵中严格递增的单元格数,maximum-strictly-increasing-cells-in-a-matrix,"Memoization|memoization|记忆化搜索,Array|array|数组,Hash Table|hash-table|哈希表,Binary Search|binary-search|二分查找,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵,Ordered Set|ordered-set|有序集合,Sorting|sorting|排序",Hard,False,2328
2704,2704,2700-2799,To Be Or Not To Be,相等还是不相等,to-be-or-not-to-be,,Easy,True,
2655,2655,2600-2699,Find Maximal Uncovered Ranges,寻找最大长度的未覆盖区间,find-maximal-uncovered-ranges,"Array|array|数组,Sorting|sorting|排序",Medium,False,0163|0228|1893
2769,2769,2700-2799,Find the Maximum Achievable Number,找出最大的可达成数字,find-the-maximum-achievable-number,Math|math|数学,Easy,False,
2757,2757,2700-2799,Generate Circular Array Values,生成循环数组的值,generate-circular-array-values,,Medium,False,
2667,2667,2600-2699,Create Hello World Function,创建 Hello World 函数,create-hello-world-function,,Easy,True,
2721,2721,2700-2799,Execute Asynchronous Functions in Parallel,并行执行异步函数,execute-asynchronous-functions-in-parallel,,Medium,True,
2756,2756,2700-2799,Query Batching,批处理查询,query-batching,,Hard,False,
2735,2735,2700-2799,Collecting Chocolates,收集巧克力,collecting-chocolates,"Array|array|数组,Enumeration|enumeration|枚举",Medium,False,
2829,2829,2800-2899,Determine the Minimum Sum of a k-avoiding Array,k-avoiding 数组的最小总和,determine-the-minimum-sum-of-a-k-avoiding-array,"Greedy|greedy|贪心,Math|math|数学",Medium,False,
2742,2742,2700-2799,Painting the Walls,给墙壁刷油漆,painting-the-walls,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
2705,2705,2700-2799,Compact Object,精简对象,compact-object,,Medium,True,
2695,2695,2600-2699,Array Wrapper,包装数组,array-wrapper,,Easy,True,
2699,2699,2600-2699,Modify Graph Edge Weights,修改图中的边权,modify-graph-edge-weights,"Graph|graph|图,Shortest Path|shortest-path|最短路,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
2696,2696,2600-2699,Minimum String Length After Removing Substrings,删除子串后的字符串最小长度,minimum-string-length-after-removing-substrings,"Stack|stack|栈,String|string|字符串,Simulation|simulation|模拟",Easy,True,
2698,2698,2600-2699,Find the Punishment Number of an Integer,求一个整数的惩罚数,find-the-punishment-number-of-an-integer,"Math|math|数学,Backtracking|backtracking|回溯",Medium,False,2518
2694,2694,2600-2699,Event Emitter,事件发射器,event-emitter,,Medium,True,
2711,2711,2700-2799,Difference of Number of Distinct Values on Diagonals,对角线上不同值的数量差,difference-of-number-of-distinct-values-on-diagonals,"Array|array|数组,Hash Table|hash-table|哈希表,Matrix|matrix|矩阵",Medium,False,
2677,2677,2600-2699,Chunk Array,分块数组,chunk-array,,Easy,True,
2685,2685,2600-2699,Count the Number of Complete Components,统计完全连通分量的数量,count-the-number-of-complete-components,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图",Medium,False,0323
2777,2777,2700-2799,Date Range Generator,日期范围生成器,date-range-generator,,Medium,False,
2755,2755,2700-2799,Deep Merge of Two Objects,深度合并两个对象,deep-merge-of-two-objects,,Medium,False,
2684,2684,2600-2699,Maximum Number of Moves in a Grid,矩阵中移动的最大次数,maximum-number-of-moves-in-a-grid,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Medium,False,
2683,2683,2600-2699,Neighboring Bitwise XOR,相邻值的按位异或,neighboring-bitwise-xor,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组",Medium,False,3173
2666,2666,2600-2699,Allow One Function Call,只允许一次函数调用,allow-one-function-call,,Easy,True,
2730,2730,2700-2799,Find the Longest Semi-Repetitive Substring,找到最长的半重复子字符串,find-the-longest-semi-repetitive-substring,"String|string|字符串,Sliding Window|sliding-window|滑动窗口",Medium,False,
2682,2682,2600-2699,Find the Losers of the Circular Game,找出转圈游戏输家,find-the-losers-of-the-circular-game,"Array|array|数组,Hash Table|hash-table|哈希表,Simulation|simulation|模拟",Easy,False,3178
2731,2731,2700-2799,Movement of Robots,移动机器人,movement-of-robots,"Brainteaser|brainteaser|脑筋急转弯,Array|array|数组,Prefix Sum|prefix-sum|前缀和,Sorting|sorting|排序",Medium,False,1503
2665,2665,2600-2699,Counter II,计数器 II,counter-ii,,Easy,True,2620
2650,2650,2600-2699,Design Cancellable Function,设计可取消函数,design-cancellable-function,,Hard,False,2648|2649
2693,2693,2600-2699,Call Function with Custom Context,使用自定义上下文调用函数,call-function-with-custom-context,,Medium,False,
2717,2717,2700-2799,Semi-Ordered Permutation,半有序排列,semi-ordered-permutation,"Array|array|数组,Simulation|simulation|模拟",Easy,False,
2775,2775,2700-2799,Undefined to Null,将 undefined 转为 null,undefined-to-null,,Medium,False,
2649,2649,2600-2699,Nested Array Generator,嵌套数组生成器,nested-array-generator,,Medium,False,2625|2648|2650
